Description,Model,Acc,Time reg,Time sync,Std,Acc/Time,Model Size,Batch Size,Image Size,Device Name,Notes,File Name
QAT Fused CPU,resnet18,99.1,2.34,2.2,0.32,45.07,0.0,1,64,cpu,,resnet18_qat_quantized.pt,MovingAverageMinMaxObserver MinMaxObserver,quint8 quint8,per_tensor_affine per_tensor_symmetric,False False,89.0,0.0,0.0,0.0,0.0,0.0,318.0,2.0,0.0,2.0,0.0,1.0,1013.0,18.0,2.0,1.0,3.0,8.0,221.0,1.0,0.0,2.0,0.0,3.0,236.0
QAT Fused CPU,resnet34,98.96,4.37,4.33,0.5,22.86,0.01,1,64,cpu,,resnet34_qat_quantized.pt,MovingAverageMinMaxObserver MinMaxObserver,quint8 quint8,per_tensor_affine per_tensor_symmetric,False False,89.0,0.0,0.0,0.0,0.0,0.0,319.0,1.0,0.0,2.0,0.0,2.0,1003.0,23.0,6.0,1.0,1.0,3.0,222.0,7.0,0.0,1.0,1.0,2.0,237.0
QAT Fused CPU,resnet50,98.98,7.8,7.77,0.4,12.75,0.01,1,64,cpu,,resnet50_qat_quantized.pt,MovingAverageMinMaxObserver MinMaxObserver,quint8 quint8,per_tensor_affine per_tensor_symmetric,False False,89.0,0.0,0.0,0.0,0.0,0.0,309.0,3.0,3.0,7.0,0.0,2.0,1009.0,18.0,5.0,0.0,0.0,6.0,225.0,3.0,0.0,0.0,0.0,2.0,239.0
